F1Score,loss,precision,recall,val_F1Score,val_loss,val_precision,val_recall,learning_rate
0.7465939521789551,0.6829180121421814,0.5903614163398743,0.7153284549713135,0.7692307233810425,0.6648638248443604,0.625,1.0,0.10000000149011612
0.7465939521789551,0.6757861971855164,0.595652163028717,1.0,0.7692307233810425,0.6617705821990967,0.625,1.0,0.10000000149011612
0.7465939521789551,0.6821236610412598,0.595652163028717,1.0,0.7692307233810425,0.6625394821166992,0.625,1.0,0.10000000149011612
0.7465939521789551,0.6782529950141907,0.595652163028717,1.0,0.7692307233810425,0.6616625189781189,0.625,1.0,0.10000000149011612
0.7465939521789551,0.6737753748893738,0.595652163028717,1.0,0.7692307233810425,0.664546012878418,0.625,1.0,0.10000000149011612
0.7465939521789551,0.678965151309967,0.595652163028717,1.0,0.7692307233810425,0.67076575756073,0.625,1.0,0.10000000149011612
0.7465939521789551,0.6776899099349976,0.595652163028717,1.0,0.7692307233810425,0.6682771444320679,0.625,1.0,0.10000000149011612
0.7465939521789551,0.676167905330658,0.595652163028717,1.0,0.7692307233810425,0.6653420925140381,0.625,1.0,0.10000000149011612
0.7465939521789551,0.675524890422821,0.595652163028717,1.0,0.7692307233810425,0.6632444262504578,0.625,1.0,0.10000000149011612
0.7465939521789551,0.6748976707458496,0.595652163028717,1.0,0.7692307233810425,0.6633184552192688,0.625,1.0,0.019999999552965164
0.7465939521789551,0.6748631596565247,0.595652163028717,1.0,0.7692307233810425,0.6630719900131226,0.625,1.0,0.019999999552965164
0.7465939521789551,0.6747534275054932,0.595652163028717,1.0,0.7692307233810425,0.6630796194076538,0.625,1.0,0.019999999552965164
0.7465939521789551,0.6748185753822327,0.595652163028717,1.0,0.7692307233810425,0.6632011532783508,0.625,1.0,0.019999999552965164
0.7465939521789551,0.6747663617134094,0.595652163028717,1.0,0.7692307233810425,0.6632687449455261,0.625,1.0,0.019999999552965164
0.7465939521789551,0.6747660636901855,0.595652163028717,1.0,0.7692307233810425,0.663292407989502,0.625,1.0,0.003999999724328518
0.7465939521789551,0.6747792363166809,0.595652163028717,1.0,0.7692307233810425,0.6632362604141235,0.625,1.0,0.003999999724328518
0.7465939521789551,0.6747474074363708,0.595652163028717,1.0,0.7692307233810425,0.6632606983184814,0.625,1.0,0.003999999724328518
0.7465939521789551,0.6747443079948425,0.595652163028717,1.0,0.7692307233810425,0.6632670164108276,0.625,1.0,0.003999999724328518
0.7465939521789551,0.6747614145278931,0.595652163028717,1.0,0.7692307233810425,0.663245677947998,0.625,1.0,0.003999999724328518
